intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
258000,0.004404534280251298,0.09502262443438914,0.004302103250478011,0.001607414731197797,1.0515873015873016,1.0,0.23845871726307324,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_000435655.1 Clostridium sp. CAG:299, MGS299",66b2f247d04c271fed49bd9ace81c28a,0.09728506787330317,252000,28,25689000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.839453750943212,0.9275905778832112,0.8835221644132116,0.9275905778832112,False,265,105658,164861
283000,0.004831330237639989,0.07598116169544741,0.004131384867522535,0.0017893862102013212,1.21900826446281,1.0,0.6009378413678881,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900758325.1 uncultured Tyzzerella sp., ERS608500_10",68c54b84178123df3fa9401092399425,0.08885400313971742,242000,29,25447000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.841961968784111,0.9248820585376661,0.8834220136608886,0.9248820585376661,False,295,105953,164861
3206000,0.05473231357552581,0.04674756315894171,0.004011881999453701,0.0037728753313397345,2.646808510638298,2.0,1.492798466372526,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_003436605.1 Bacteroides vulgatus strain=TM04-10, ASM343660v1",551f41b1a767aa8981a1b1049bbe3b21,0.6377561169683708,235000,30,25212000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.9105382351079194,0.9855951019542618,0.9480666685310906,0.9855951019542618,False,622,106575,164861
1950000,0.033290084676317944,0.07196731615336266,0.003909450969680415,0.0047130613061912765,3.393013100436681,2.0,3.4290238346129445,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900753905.1 uncultured Blautia sp., ERS396406_6",9f7432db1cd044d6157fa9d1cdda2eb9,0.6128221244500315,229000,31,24983000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8960510203405981,0.9843279578006758,0.940189489070637,0.9843279578006758,False,777,107352,164861
284000,0.004848402075935536,0.0745874587458746,0.0038582354547937723,0.0020684091446733915,1.508849557522124,1.0,4.633698374234643,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020563795.1 Lachnospiraceae bacterium 210521-DFI.1.109 strain=DFI.1.109, ASM2056379v1",9a3b5c94488c961cfaef8cfefa85e075,0.09372937293729373,226000,32,24757000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8420577770272731,0.9264771238203544,0.8842674504238137,0.9264771238203544,False,341,107693,164861
226000,0.0038582354547937723,0.10618216139688533,0.0038411636164982247,0.0014982318437956825,1.0977777777777777,1.0,0.32556882794333225,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_900128435.1 Megamonas funiformis strain=Marseille-P3344, PRJEB18027",f28b8075f664655ff47e5e63208a6070,0.10665408211420481,225000,33,24532000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8358754535502149,0.9303458718663532,0.8831106627082841,0.9303458718663532,False,247,107940,164861
1519000,0.0259321223709369,0.08865248226950355,0.0038411636164982247,0.0024080892388133033,1.7644444444444445,1.0,1.1363011251044242,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018365545.1 Lachnospiraceae bacterium, ASM1836554v1",ba35374fa30b2a79489f27277e513eda,0.5985027580772262,225000,34,24307000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8888602520049169,0.9835775006346583,0.9362188763197876,0.9835775006346583,False,397,108337,164861
245000,0.004182600382409178,0.06316725978647687,0.0036363015569516525,0.001959226257271277,1.516431924882629,1.0,1.7724978903195834,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_008679565.1 Firmicutes bacterium, ASM867956v1",0b01af4e898a7d6b17974d9f6922b096,0.07265717674970344,213000,35,24094000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.838054888329079,0.9188974556037247,0.8784761719664018,0.9188974556037247,False,323,108660,164861
1882000,0.03212919967222071,0.03750669762457582,0.0035850860420650094,0.0026689150253850213,2.0952380952380953,1.0,1.8620204567635383,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_020740285.1 Tyzzerella nexilis strain=MSK.23.38, ASM2074028v1",8937736601b714e7f97f8c02863dd953,0.33613145204500805,210000,36,23884000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8950256483741583,0.9654418076837966,0.9302337280289774,0.9654418076837966,False,440,109100,164861
900000,0.015364654465992899,0.07665369649805448,0.00336315214422289,0.0019349633934041405,1.619289340101523,1.0,0.908076285698392,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905213925.1 uncultured Fusobacterium sp., SRR7721872-mag-bin.6",9fa303276d44cd196f9a9fcc9502b0b0,0.35019455252918286,197000,37,23687000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8739784725480844,0.9667191078031031,0.9203487901755938,0.9667191078031031,False,319,109419,164861
1620000,0.027656378038787215,0.07888040712468193,0.0031753619229718654,0.003008595119524933,2.6666666666666665,2.0,2.075630922779521,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905186155.1 uncultured Blautia sp., Blautia sp. canine HQ MAG",5b00c39c741bfe7fbc66cac0d23d40b6,0.6870229007633588,186000,38,23501000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8907079576568094,0.9879637431493682,0.9393358504030889,0.9879637431493682,False,496,109915,164861
252000,0.004302103250478011,0.05575136174303108,0.0029704998634252936,0.0011464203177222023,1.0862068965517242,1.0,0.3365382982059162,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905201805.1 uncultured Eubacterium sp., ERR414356-mag-bin.39",090cbec0bf6382945cd93c0fff1da5f0,0.08074335148990708,174000,39,23327000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8388168067639268,0.9220306960749939,0.8804237514194604,0.9220306960749939,False,189,110104,164861
1286000,0.021954384048074295,0.06617038875103391,0.0027314941272876263,0.003706152455705109,3.81875,3.0,3.1620244207627493,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_905199665.1 Peptostreptococcaceae bacterium, ERR1600660-mag-bin.53",583c5487e304b0235292ee03fdc4a4f8,0.5318444995864351,160000,40,23167000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8840985651102661,0.9798381489942819,0.931968357052274,0.9798381489942819,False,611,110715,164861
958000,0.016354821087134663,0.08766968325791855,0.002646134935809888,0.004785849897792686,5.090322580645161,5.0,2.264359888002201,/mnt/k/data/databases/sourmash/genbank-2022.03-bacteria-k31.zip,"GCA_018377935.1 Collinsella intestinalis, ASM1837793v1",250ea2013fc9ac1e75210373eb51de66,0.5418552036199095,155000,41,23012000,fastq_host_removed/Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,Toti_MySeq_20220201_I4_S12_L001_unmapped.fastq,fcd2a6bd,58576000,31,DNA,1000,58576,True,0.8757409760544008,0.9804277356536276,0.9280843558540142,0.9804277356536276,False,789,111504,164861
